Finding,Assignee,Status,CSP,Severity,Tier,EnvType,EnvFriendlyName,EnvId,CreatedTime,FindingId,FindingIdShort,Region,ExecutionTeam,EstEffort,Tags
The EC2 instance i-02c0097e8ee136b6c queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-17,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/f6cd4983abc193bb52edcf922b3eb4ce,f6cd4983abc1,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-0e3c52cbd5ddf300e queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-05-09,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/e0cb595f3bd337f92641435fef79883f,e0cb595f3bd3,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-0eadf7803c8835b22 queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-05-09,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/6ecb5961e7d311621df094540d0bf600,6ecb5961e7d3,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-06c1ff4be3589256f queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-17,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/e0cd4983a407040242781b2467b4d780,e0cd4983a407,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-04285bf2077727699 queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-17,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/08cd4983a01a7381927d2beca439bc0b,08cd4983a01a,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-00e6eea8e7ebcd809 queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-17,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/facd49839f1ea619caacaeec3dfd126f,facd49839f1e,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-0f9c1dbd9630e0bf0 queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-17,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/c8cd498391745c3aa5e75b7571480d5a,c8cd49839174,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-0eadf7803c8835b22 queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-05-09,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/fecb5961dcf29aed353ebe1ed942d0c4,fecb5961dcf2,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
"CWE-117,93 - Log injection",,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-11-03,arn:aws:inspector2:us-west-2:696796209136:finding/759fe1a4ebd17f9f4996036720a3c28a,759fe1a4ebd1,us-west-2,AWS Platform Ops,1.0,Software and Configuration Checks/Vulnerabilities/Code Vulnerabilities
The EC2 instance i-0e3c52cbd5ddf300e queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-05-09,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/0ccb595f39e74c5e827fd57ccc73b2c4,0ccb595f39e7,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
The EC2 instance i-04cdeec1cc8439cbb queried a known Command & Control server domain name.,,not started,AWS,High,Tier 1,Prod,account-hma-gita-prd,696796209136,2025-05-09,arn:aws:guardduty:us-west-2:696796209136:detector/6ac8ee93115a66137aed231e167bffb6/finding/b2cb596248189f9a642e76d6bfcf09fd,b2cb59624818,us-west-2,AWS Platform Ops,1.0,TTPs/Command and Control/Backdoor:EC2-C&CActivity.B!DNS
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Prod,account-hma-bldsearch-prd,897722706166,2025-07-18,arn:aws:securityhub:us-east-1:897722706166:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/6d86e62b-a52b-420e-9796-9a1bd866b593,6d86e62b-a52,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Prod,account-hma-is-prd,713881799553,2025-07-20,arn:aws:securityhub:us-east-1:713881799553:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/876f8983-b00f-4b61-bd32-953365b4d674,876f8983-b00,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Prod,account-hma-incentiveapp-prd,897729138604,2025-07-19,arn:aws:securityhub:us-east-1:897729138604:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/775bf5ea-8546-4520-9377-0fcddcef541b,775bf5ea-854,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
1.13 Ensure MFA is enabled for the root user,,not started,AWS,Critical,Tier 1,Prod,account-hma-bl4b-prod,992382715597,2025-08-11,arn:aws:securityhub:us-east-1:992382715597:subscription/cis-aws-foundations-benchmark/v/1.2.0/1.13/finding/b1d21f73-ea2e-4d63-90ee-9ac726ae83bd,b1d21f73-ea2,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
1.13 Ensure MFA is enabled for the root user,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-bl4b-stg,975050332682,2025-08-11,arn:aws:securityhub:us-east-1:975050332682:subscription/cis-aws-foundations-benchmark/v/1.2.0/1.13/finding/9d01dd97-0299-4e71-b999-618b9e3b9897,9d01dd97-029,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-is-stg,034362060116,2025-07-18,arn:aws:securityhub:us-east-1:034362060116:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/7f71f215-8dde-4095-8eb8-411a6a28f9e2,7f71f215-8dd,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-incentiveapp-stg,767828722787,2025-07-20,arn:aws:securityhub:us-east-1:767828722787:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/6fc01caf-ea0a-4f89-ae30-38ad9408d60a,6fc01caf-ea0,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
EC2.182 Amazon EBS Snapshots should not be publicly accessible,,not started,AWS,High,Tier 2,Non-Prod,account-hma-gita-stg,358269447795,2025-12-10,arn:aws:securityhub:us-east-1:358269447795:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.182/finding/0b93ee5b-e36d-4b9a-987d-f8f514adfa22,0b93ee5b-e36,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
EC2.182 Amazon EBS Snapshots should not be publicly accessible,,not started,AWS,High,Tier 2,Non-Prod,account-hma-bldsearch-stg,337909747443,2025-12-10,arn:aws:securityhub:us-east-1:337909747443:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.182/finding/2835cb2e-3df5-4c01-be3f-975076273255,2835cb2e-3df,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-e2ee-dev,183631338158,2025-03-11,arn:aws:securityhub:us-east-1:183631338158:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/e00bc41f-bb2d-47ee-a8a5-d5a1768e42aa,e00bc41f-bb2,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
CloudFront.1 CloudFront distributions should have a default root object configured,,not started,AWS,High,Tier 2,Non-Prod,account-hma-e2ee-dev,183631338158,2025-03-27,arn:aws:securityhub:us-east-1:183631338158:subscription/aws-foundational-security-best-practices/v/1.0.0/CloudFront.1/finding/7e6f067f-c843-49b5-8bda-e9d685d7f872,7e6f067f-c84,us-east-1,CCoE,0.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-gita-dev,575108920204,2025-03-11,arn:aws:securityhub:us-east-1:575108920204:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/0a86f163-7911-4612-8440-f52c1eaa45af,0a86f163-791,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
1.13 Ensure MFA is enabled for the root user,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-bl4b-dev,891377211888,2025-08-08,arn:aws:securityhub:us-east-1:891377211888:subscription/cis-aws-foundations-benchmark/v/1.2.0/1.13/finding/7569cd74-3711-4706-8c73-5d81f229e84b,7569cd74-371,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-bl4b-dev,891377211888,2025-08-08,arn:aws:securityhub:us-east-1:891377211888:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/2b1d1266-4fcd-4415-85b9-c764f2325be9,2b1d1266-4fc,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-incentiveapp-dev,992382643245,2025-07-16,arn:aws:securityhub:us-east-1:992382643245:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/580d140b-f511-4e0b-829f-ee0051ceb68b,580d140b-f51,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-incentiveapp-dev,992382643245,2025-03-11,arn:aws:securityhub:us-east-1:992382643245:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/219012a0-fdc2-4e85-a701-1f660fc52323,219012a0-fdc,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
4.3 Ensure the default security group of every VPC restricts all traffic,,not started,AWS,High,Tier 2,Non-Prod,account-hma-incentiveapp-dev,992382643245,2025-03-12,arn:aws:securityhub:us-east-1:992382643245:subscription/cis-aws-foundations-benchmark/v/1.2.0/4.3/finding/4e184078-e344-4207-b7d3-6465dc8cbe62,4e184078-e34,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
EC2.2 VPC default security groups should not allow inbound or outbound traffic,,not started,AWS,High,Tier 2,Non-Prod,account-hma-incentiveapp-dev,992382643245,2025-03-11,arn:aws:securityhub:us-east-1:992382643245:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.2/finding/67eb690f-f54a-4147-a6ff-87a4d59ae6e9,67eb690f-f54,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
EC2.182 Amazon EBS Snapshots should not be publicly accessible,,not started,AWS,High,Tier 2,Non-Prod,account-hma-incentiveapp-dev,992382643245,2025-12-10,arn:aws:securityhub:us-east-1:992382643245:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.182/finding/0957e49e-2ecb-47ae-aa06-07c083edf341,0957e49e-2ec,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
4.3 Ensure the default security group of every VPC restricts all traffic,,not started,AWS,High,Tier 2,Non-Prod,account-hma-bldsearch-dev,010438488970,2025-03-12,arn:aws:securityhub:us-east-1:010438488970:subscription/cis-aws-foundations-benchmark/v/1.2.0/4.3/finding/0dde7436-6b80-4903-b565-775a0a8cf7c7,0dde7436-6b8,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
EC2.2 VPC default security groups should not allow inbound or outbound traffic,,not started,AWS,High,Tier 2,Non-Prod,account-hma-bldsearch-dev,010438488970,2025-03-11,arn:aws:securityhub:us-east-1:010438488970:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.2/finding/4670d9d9-c6f5-4e1d-85aa-460bde497a87,4670d9d9-c6f,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-bldsearch-dev,010438488970,2025-03-11,arn:aws:securityhub:us-east-1:010438488970:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/5788ddd0-5820-42c6-8155-bfdaa9bff399,5788ddd0-582,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
Account does not have AWS config enabled in the region,,not started,AWS,High,Tier 2,Non-Prod,account-hma-is-dev,026090558926,2025-12-08,arn:aws:fms:us-east-1:026090558926:finding/3b6ab090-8f7b-49b7-bcde-507af6dde69b/3b6ab090-8f7b-49b7-bcde-507af6dde69b,3b6ab090-8f7,us-east-1,CCoE,1.0,Software and Configuration Checks/Firewall Manager Policies
Config.1 AWS Config should be enabled and use the service-linked role for resource recording,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-is-dev,026090558926,2025-11-18,arn:aws:securityhub:us-east-1:026090558926:subscription/aws-foundational-security-best-practices/v/1.0.0/Config.1/finding/551484ea-1db7-4a0a-aa7d-4ff2b14e99ee,551484ea-1db,us-east-1,CCoE,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
2.5 AWS Config should be enabled and use the service-linked role for resource recording,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-is-dev,026090558926,2025-11-18,arn:aws:securityhub:us-east-1:026090558926:subscription/cis-aws-foundations-benchmark/v/1.2.0/2.5/finding/863c6781-0219-4421-aa06-ca66d6ad1f9b,863c6781-021,us-east-1,CCoE,1.5,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Non-Prod,account-hma-is-dev,026090558926,2025-07-16,arn:aws:securityhub:us-east-1:026090558926:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/ed18d518-da21-40e2-88bc-afabf6916808,ed18d518-da2,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-is-dev,026090558926,2025-03-11,arn:aws:securityhub:us-east-1:026090558926:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/ffe2dace-1e2b-40e8-abf3-db6bc0b74e39,ffe2dace-1e2,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Non-Prod,account-hma-gita-qa,700736432587,2025-03-11,arn:aws:securityhub:us-east-1:700736432587:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/5fbd4c4a-295f-44d2-8696-6e442b0eb5d1,5fbd4c4a-295,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
EC2.182 Amazon EBS Snapshots should not be publicly accessible,,not started,AWS,High,Tier 2,Non-Prod,account-hma-gita-qa,700736432587,2025-12-09,arn:aws:securityhub:us-east-1:700736432587:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.182/finding/dbe99fee-d192-444f-94ab-d33adc94aacd,dbe99fee-d19,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
GuardDuty.1 GuardDuty should be enabled,,not started,AWS,High,Tier 2,Prod,account-hma-iac,439722141349,2025-03-11,arn:aws:securityhub:us-east-1:439722141349:subscription/aws-foundational-security-best-practices/v/1.0.0/GuardDuty.1/finding/5b957d37-a49f-41c7-816a-54fbfdd6100d,5b957d37-a49,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
SSM.7 SSM documents should have the block public sharing setting enabled,,not started,AWS,Critical,Tier 1,Prod,account-hma-iac,439722141349,2025-07-17,arn:aws:securityhub:us-east-1:439722141349:subscription/aws-foundational-security-best-practices/v/1.0.0/SSM.7/finding/5ff307c2-ac20-4c93-aea4-5b3550900a7b,5ff307c2-ac2,us-east-1,AWS Platform Ops,1.5,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
EC2.182 Amazon EBS Snapshots should not be publicly accessible,,not started,AWS,High,Tier 2,Prod,account-hma-iac,439722141349,2025-12-10,arn:aws:securityhub:us-east-1:439722141349:subscription/aws-foundational-security-best-practices/v/1.0.0/EC2.182/finding/66e9a533-9aa1-4414-91e7-d12733294dcb,66e9a533-9aa,us-east-1,AWS Platform Ops,1.0,Software and Configuration Checks/Industry and Regulatory Standards/AWS-Foundational-Security-Best-Practices
